step,stopping_distance,Radar_distance,speed,steer,gps_x,gps_y,actual_x,actual_y,time,risk_time
34,4.469256332913224e-17,5.9933147,2.4762511360435443e-08,-0.035812126041340514,236.043624873463,38.02387193002167,235.36822509324125,10.252447217281603,0.27127861976623535,0.0003933906555175781
35,1.2801048814357567e-16,5.3108783,4.190827957969473e-08,-0.03716575100261153,236.043624873463,38.02387193002167,235.36822509324125,10.252447217281603,0.2761497497558594,0.0003910064697265625
36,3.680449991896979e-18,5.4829907,7.1060378474102254e-09,-0.03971617688845036,236.043624873463,38.02387193002167,235.36822509324125,10.252447217281603,0.2740137577056885,0.0003311634063720703
37,7.824853566380357e-18,4.8494043,1.03613218717854e-08,-0.040167370220413834,236.043624873463,38.02387193002167,235.36822509324125,10.252447217281603,0.2768397331237793,0.00030732154846191406
38,6.25046831464583e-08,5.0378866,0.0009260476514572066,-0.039222960011323776,236.043624873463,38.02386048570483,235.36822509324125,10.252447217281603,0.2779710292816162,0.00028896331787109375
39,0.026556812194037167,5.651246,0.6036219539597528,-0.039403295076970005,236.043624873463,38.00223412187822,235.36822509324125,10.252447217281603,0.26606106758117676,0.0004591941833496094
40,0.09444806208925877,5.1253953,1.1383441535250358,-0.02063448924200765,236.04359435589137,37.951710294819925,235.36822509324125,10.252447217281603,0.26912856101989746,0.0003504753112792969
41,0.1869240059739246,5.4287443,1.6014360311802174,-0.015648187426705387,236.0435028031765,37.876611225899325,235.36822509324125,10.252447217281603,0.2714109420776367,0.0003361701965332031
42,0.29075308681472,5.268274,1.9972812398603155,-0.014891833622359327,236.0435333207481,37.780831874607486,235.36822509324125,10.252447217281603,0.27853822708129883,0.00032711029052734375
43,0.3974199926298671,6.1423697,2.3350807906541,-0.017834233107887662,236.04373168502855,37.66767207697534,235.36822509324125,10.252447217281603,0.2779994010925293,0.00032019615173339844
44,0.503063782648256,6.1207633,2.627172453025129,-0.01713521921594256,236.0426177933399,37.53971830556249,235.36822509324125,10.252447217281603,0.2687821388244629,0.0004258155822753906
45,0.6047875413425647,6.1421847,2.88057026771089,-0.015371721290488348,236.0413360550722,37.398992420263845,235.36822509324125,10.252447217281603,0.2703368663787842,0.00033593177795410156
46,0.7017790650938853,5.5836062,3.1029677363917445,-0.01642827898432939,236.04032897507884,37.24709666340614,235.36822509324125,10.252447217281603,0.275562047958374,0.0003218650817871094
47,0.7942869201313607,5.9813347,3.30115382013657,-0.016689695462756476,236.0393524125274,37.08526703702879,235.36822509324125,10.252447217281603,0.27651357650756836,0.00039315223693847656
48,0.882530060406556,6.2056427,3.479700048679189,-0.01633278060744661,236.03808593298064,36.914132994378456,235.36822509324125,10.252447217281603,0.2668452262878418,0.0004031658172607422
49,0.9674731150184199,5.958128,3.6433132088873066,-0.01563424625169948,236.03742980512584,36.734869506411435,235.36822509324125,10.252447217281603,0.27120208740234375,0.0003192424774169922
50,1.050030946680445,5.89847,3.7955796116608735,-0.014590143218082482,236.03694152385012,36.54800684018569,235.36822509324125,10.252447217281603,0.27908992767333984,0.0002918243408203125
51,1.130984929779857,6.226679,3.9391767206587267,-0.013675726978375023,236.03689574755754,36.35428125413435,235.36822509324125,10.252447217281603,0.2692437171936035,0.0003116130828857422
52,1.193637234561321,5.972876,4.046813914449406,-0.014374739921682743,236.036483760146,36.15432220150404,235.36822509324125,10.252447217281603,0.27356410026550293,0.0004374980926513672
53,1.1989429944773955,6.6219845,4.0557980576244015,-0.01477060535369068,236.03654479528925,35.95202464178584,235.36822509324125,10.252447217281603,0.2722506523132324,0.000423431396484375
54,1.1381259022015158,6.9118934,3.9515930177847007,-0.01082280818847947,236.0359649614284,35.75382802976982,235.36822509324125,10.252447217281603,0.2702782154083252,0.0003364086151123047
55,1.0323834609722717,6.9405866,3.7635490012140895,-0.008931571495985254,236.03614806685812,35.564172858476894,235.36822509324125,10.252447217281603,0.2708733081817627,0.0005774497985839844
56,0.9099270424776047,7.0818024,3.5332986036836367,-0.0071368643492110105,236.0365753129906,35.38563415298577,235.36822509324125,10.252447217281603,0.28005194664001465,0.0005769729614257812
57,0.7815117917042589,5.3889513,3.274498707005766,-0.004476247638122395,236.03689574755754,35.219676804836816,235.36822509324125,10.252447217281603,0.2760915756225586,0.00038433074951171875
58,0.6540668889286466,4.935324,2.9956297695311136,-0.005491229875621833,236.03726195841702,35.0673041328898,235.36822509324125,10.252447217281603,0.27386999130249023,0.0003895759582519531
59,0.5523237552437668,5.789746,2.7527952924154167,-0.0009364850252903648,236.0374755814184,34.92782945914983,235.36822509324125,10.252447217281603,0.2647063732147217,0.00037789344787597656
60,0.4658184868039569,4.9231625,2.528048583186306,0.0016855316306138277,236.03755187541233,34.79901728170867,235.36822509324125,10.252447217281603,0.2719080448150635,0.0003135204315185547
61,0.36987973213407227,5.2923536,2.252720560761914,0.002093932831342201,236.03770446327044,34.682946691537616,235.36822509324125,10.252447217281603,0.2908773422241211,0.0003268718719482422
62,0.29696132853094653,4.7923946,2.0184918695512715,0.006795456075343783,236.03762816940625,34.57957954935127,235.36822509324125,10.252447217281603,0.27342772483825684,0.0003612041473388672
63,0.26700593839995157,4.841468,1.913980531470301,0.008014196611026776,236.03739928755422,34.48325080440613,235.36822509324125,10.252447217281603,0.2718946933746338,0.0004906654357910156
64,0.2591349642927481,5.9032807,1.8855587262391231,0.005521006809242872,236.03713988813053,34.38859296136071,235.36822509324125,10.252447217281603,0.2843146324157715,0.00030493736267089844
65,0.2653200600670306,5.0648146,1.9079285165119946,0.004307996992000993,236.0366210892832,34.29316832693842,235.36822509324125,10.252447217281603,0.2727193832397461,0.0003275871276855469
66,0.2806591050077174,5.165576,1.9623055115618167,-0.0006684973356992985,236.0359497025777,34.195431893052934,235.36822509324125,10.252447217281603,0.2795133590698242,0.0003151893615722656
67,0.3084581352735178,5.1263323,2.05719362626678,0.003961825455073132,236.03547668015264,34.09337705362504,235.36822509324125,10.252447217281603,0.27420473098754883,0.0004134178161621094
68,0.34461158898457045,7.0511656,2.1744127944960927,0.009200300226125727,236.03501891644854,33.985527450649286,235.36822509324125,10.252447217281603,0.27950215339660645,0.0005583763122558594
69,0.3838669977377234,5.0189743,2.294919434089477,0.011349399327085157,236.03445434130862,33.871577903397814,235.36822509324125,10.252447217281603,0.28193163871765137,0.0004525184631347656
70,0.42552546394652213,5.16328,2.416238681369513,0.003494041925654498,236.03385924846734,33.75160852525258,235.36822509324125,10.252447217281603,0.2744917869567871,0.0005450248718261719
71,0.46902994013808136,5.2761283,2.5367480715858397,0.0027736267743100193,236.03289794476657,33.62544382614184,235.36822509324125,10.252447217281603,0.2655501365661621,0.00034308433532714844
72,0.5151055124451867,5.8388505,2.658429542182369,0.003824082832492516,236.03157043007656,33.49332413988338,235.36822509324125,10.252447217281603,0.2731058597564697,0.0003452301025390625
73,0.5635384445133929,5.285783,2.7806019957418844,0.0035913787617888725,236.03062438522645,33.35532196086135,235.36822509324125,10.252447217281603,0.278562068939209,0.00031638145446777344
74,0.6141357360116227,5.222385,2.90274737069547,0.00468489489382007,236.02970885781824,33.21141438462192,235.36822509324125,10.252447217281603,0.26502037048339844,0.0003223419189453125
75,0.6666524378198776,7.10205,3.0243133843715206,0.0048079611474216195,236.02864074255191,33.061685346702035,235.36822509324125,10.252447217281603,0.2721102237701416,0.0004432201385498047
76,0.7212840005533059,5.227213,3.1457934591437113,0.00703801127096909,236.02755736856463,32.9058906911289,235.36822509324125,10.252447217281603,0.2976067066192627,0.00035262107849121094
77,0.7778235024935346,5.447448,3.2667626871585416,0.006594273327659748,236.02632140671923,32.74416012754285,235.36822509324125,10.252447217281603,0.2666919231414795,0.00030922889709472656
78,0.8362192408998542,5.4162707,3.3871710888506947,0.006206924762091863,236.02499389202924,32.576508909759596,235.36822509324125,10.252447217281603,0.26647257804870605,0.0003819465637207031
79,0.8799066927053101,5.6257977,3.4745244025502044,0.006516133591961341,236.02171325236603,32.23018917243173,235.36822509324125,10.252447217281603,0.2761054039001465,0.0002911090850830078
80,0.8742169321501837,5.6257977,3.4632724855403048,0.005155918968544919,236.02171325236603,32.23018917243173,235.36822509324125,10.252447217281603,0.26999592781066895,0.00031375885009765625
81,0.8145573471228397,6.3078523,3.343011636612317,0.005370019311496739,236.0200347855375,32.06133626024731,235.36822509324125,10.252447217281603,0.2744743824005127,0.00031065940856933594
82,0.7196301726872508,5.396785,3.1421849037364242,0.006773476147139726,236.0183715775596,31.90186978563131,235.36822509324125,10.252447217281603,0.26935577392578125,0.00027871131896972656
83,0.6147336943951657,5.106003,2.90416016898202,0.008255353515147,236.0168762162905,31.754101544882896,235.36822509324125,10.252447217281603,0.2704172134399414,0.00027441978454589844
84,0.5286874357591502,5.0649233,2.693249267820478,0.009980145138029702,236.01542663131403,31.617821721307873,235.36822509324125,10.252447217281603,0.2796666622161865,0.0003287792205810547
85,0.45267615390268034,5.5018377,2.4921309820201616,0.014911091590339858,236.01394652876587,31.49109428264158,235.36822509324125,10.252447217281603,0.27496957778930664,0.00036597251892089844
86,0.3905101612765592,4.758302,2.3146920772997848,0.004918896700466013,236.01242064979544,31.374018415072694,235.36822509324125,10.252447217281603,0.27356624603271484,0.000324249267578125
87,0.36745789518706967,5.3730216,2.2453334545155195,0.006768136741619809,236.01081847696082,31.261728277943554,235.36822509324125,10.252447217281603,0.27070093154907227,0.00029349327087402344
88,0.3646735968688806,4.9287624,2.2368106198426907,0.0017708425906220572,236.0088806108383,31.150157234354268,235.36822509324125,10.252447217281603,0.2722499370574951,0.0004601478576660156
89,0.3766921661865796,4.6968756,2.2733711795656846,-0.0004088870628527285,236.00741576701114,31.037035452610127,235.36822509324125,10.252447217281603,0.2719888687133789,0.00030303001403808594
90,0.40019059107118743,5.4703193,2.343206117586904,-0.003132835280064206,236.0057983353258,30.920579482900308,235.36822509324125,10.252447217281603,0.2730598449707031,0.0005068778991699219
91,0.43109660731375365,5.384674,2.4320044104287106,0.00409740186418573,236.0043640092,30.7997059214594,235.36822509324125,10.252447217281603,0.28331565856933594,0.0003070831298828125
92,0.4670420257076471,5.4763784,2.5313665464939916,0.0034693033599356654,236.00306701221135,30.673909285120466,235.36822509324125,10.252447217281603,0.27219629287719727,0.0003020763397216797
93,0.5071268240695581,5.064976,2.637760418657149,0.004206696748873244,236.00189208537947,30.54286913617588,235.36822509324125,10.252447217281603,0.27291440963745117,0.0003085136413574219
94,0.5507376043419625,5.273743,2.7488397427954445,0.0013991057504945744,236.000671382255,30.406379467430334,235.36822509324125,10.252447217281603,0.2750399112701416,0.0005927085876464844
95,0.5974029183669999,5.6350036,2.862929974692926,0.005115651208838155,235.9989776567055,30.264302950245717,235.36822509324125,10.252447217281603,0.2837073802947998,0.00030303001403808594
96,0.6468413689601787,5.915212,2.9790373582977527,0.006271700568632971,235.99711608444719,30.11654229052666,235.36822509324125,10.252447217281603,0.28053998947143555,0.00033473968505859375
97,0.6987961681731896,5.709004,3.0963661649320744,0.0077503724909172645,235.99514770062333,29.963030746105744,235.36822509324125,10.252447217281603,0.27228760719299316,0.0003285408020019531
98,0.7530695705911292,5.108903,3.214360668703855,0.00585768106299357,235.99298095251905,29.803732063462817,235.36822509324125,10.252447217281603,0.2726402282714844,0.0002865791320800781
99,0.8095138418456936,5.7237377,3.3326460823380146,0.00525413044834801,235.9906005815431,29.63861763338778,235.36822509324125,10.252447217281603,0.26864099502563477,0.0002880096435546875
100,0.8680238097764994,6.2280807,3.4509834352157607,0.006957834336486988,235.98803710487798,29.467674100486278,235.36822509324125,10.252447217281603,0.2655622959136963,0.0003223419189453125
101,0.9118229715658269,6.2447886,3.5369776886323647,0.0063395210268603515,235.98538207562768,29.291756001171034,235.36822509324125,10.252447217281603,0.27202558517456055,0.0002815723419189453
102,0.9056898650928952,5.2170935,3.525062403571676,0.006950361919807517,235.9827117875267,29.114962384722855,235.36822509324125,10.252447217281603,0.2677469253540039,0.0004067420959472656
103,0.8823163370158364,5.1753526,3.4792786815455408,0.006217969747162205,235.979858393996,28.940856328608348,235.36822509324125,10.252447217281603,0.2711372375488281,0.0003063678741455078
104,0.8785878446956858,5.55076,3.4719195309259128,0.006791755440905973,235.97697448289367,28.767780270501987,235.36822509324125,10.252447217281603,0.2650930881500244,0.0004031658172607422
105,0.8664594873449071,5.3564367,3.447872411556455,0.0061509632198109175,235.97399901894673,28.595347021036638,235.36822509324125,10.252447217281603,0.2716541290283203,0.0003197193145751953
106,0.8166034977117678,5.6156693,3.3472077898758323,0.004699659011757221,235.97105407270115,28.42673051926582,235.36822509324125,10.252447217281603,0.27336645126342773,0.0003161430358886719
107,0.7311518618415961,5.4836345,3.1672391044041337,0.005897239241936561,235.9681396440272,28.266092775615185,235.36822509324125,10.252447217281603,0.2682609558105469,0.0003094673156738281
108,0.6237981040671989,5.089888,2.9254931187411755,0.00513324558641263,235.96537780321134,28.11694727762104,235.36822509324125,10.252447217281603,0.26955318450927734,0.0003025531768798828
109,0.5154171286566973,5.8940873,2.6592335371625198,0.0037788551222197216,235.96293639696245,27.98092486732808,235.36822509324125,10.252447217281603,0.27396059036254883,0.0003027915954589844
110,0.43073183981656743,4.9782076,2.4309752862345815,0.005133681485290911,235.96060180214934,27.857308362273972,235.36822509324125,10.252447217281603,0.2819488048553467,0.0003211498260498047
111,0.3916122150870938,5.0323,2.3179559079056977,0.005560889896490129,235.9583892777525,27.741023994036116,235.36822509324125,10.252447217281603,0.2655658721923828,0.00031447410583496094
112,0.3853725558545102,5.214312,2.2994154618780573,0.001975114101630751,235.9562835649212,27.626360944095733,235.36822509324125,10.252447217281603,0.27318620681762695,0.0002815723419189453
113,0.3955257368767368,5.0372,2.329509199369865,0.003034668066651443,235.9540405229527,27.51038748665424,235.36822509324125,10.252447217281603,0.2731950283050537,0.0002887248992919922
114,0.4170515908233691,5.2250705,2.392059327461722,0.0031627094490171794,235.951675410568,27.391373590314217,235.36822509324125,10.252447217281603,0.27477145195007324,0.0003457069396972656
115,0.4461456385960577,5.29067,2.4740893600551117,0.0019175161598611573,235.94944762732047,27.26829496182375,235.36822509324125,10.252447217281603,0.2745511531829834,0.0003044605255126953
116,0.48098670570075436,5.250113,2.5688786663083856,0.00230553683501612,235.94705199749384,27.1405335985811,235.36822509324125,10.252447217281603,0.27202391624450684,0.0003914833068847656
117,0.520402242048598,5.062011,2.672062641650971,0.001398276167101633,235.94451903853007,27.00770038432144,235.36822509324125,10.252447217281603,0.2748851776123047,0.00034928321838378906
118,0.5636304746460462,5.521408,2.780829033245977,0.0010654140126814468,235.94198607956628,26.869535909256225,235.36822509324125,10.252447217281603,0.2746617794036865,0.00031828880310058594
119,0.6101394880619992,4.9139123,2.893287710583002,-0.00023208050140656353,235.9392852738937,26.72587231813167,235.36822509324125,10.252447217281603,0.2898368835449219,0.00034546852111816406
120,0.659552666582771,5.1976013,3.0081659837042936,-0.0012458669814825534,235.9365386917988,26.576593253537776,235.36822509324125,10.252447217281603,0.2755765914916992,0.00030875205993652344
121,0.7115850095704561,5.251705,3.1245713836151445,-0.002142918413862641,235.93084716345834,26.26181054451891,235.36822509324125,10.252447217281603,0.28224802017211914,0.0003566741943359375
122,0.7500914442616536,5.251705,3.207998537292355,-0.0017911613000135228,235.93084716345834,26.26181054451891,235.36822509324125,10.252447217281603,0.2849771976470947,0.00034618377685546875
123,0.7791084828336851,5.963311,3.2694599530317174,-0.0022730211852653825,235.9280395463499,26.099126071653345,235.36822509324125,10.252447217281603,0.2827613353729248,0.000400543212890625
124,0.7917385093701453,5.4556074,3.2958538117699328,-0.003800137172875374,235.92529296425502,25.93437966321765,235.36822509324125,10.252447217281603,0.2776768207550049,0.0003795623779296875
125,0.7585442926906932,5.262023,3.2260235113396667,-0.0022514738357087617,235.92259215858243,25.771843960143,235.36822509324125,10.252447217281603,0.27692508697509766,0.0004017353057861328
126,0.7202933670139927,5.015159,3.143632452344259,-0.003136102861535888,235.92002868204702,25.61413976793951,235.36822509324125,10.252447217281603,0.2815399169921875,0.0004315376281738281
127,0.6805902888656233,4.9680324,3.0557648409582097,-0.0023556309003206098,235.91766356979204,25.46036868400459,235.36822509324125,10.252447217281603,0.2808985710144043,0.0003921985626220703
128,0.6120400062487459,5.112482,2.8977903453722793,0.0004794909779188268,235.91534423382964,25.3135215604705,235.36822509324125,10.252447217281603,0.280367374420166,0.0003819465637207031
129,0.5202802191196909,5.3742456,2.67174935319954,-0.0020809173716718503,235.91326903856995,25.177088986747755,235.36822509324125,10.252447217281603,0.281296968460083,0.0004956722259521484
130,0.421814690853826,7.279719,2.40568026938629,0.0008704728246702053,235.91136168988933,25.053674603453217,235.36822509324125,10.252447217281603,0.27228355407714844,0.0003120899200439453
131,0.34697212622467344,5.036444,2.181847284253075,-0.00033186434767483377,235.90950011763104,24.942559307554927,235.36822509324125,10.252447217281603,0.2808096408843994,0.0003104209899902344
132,0.3152815647102219,5.393808,2.0798228452981866,-0.0006282381137289962,235.90789794479642,24.838339369175447,235.36822509324125,10.252447217281603,0.2618556022644043,0.0005335807800292969
133,0.3099681216969146,5.0617266,2.0622227400748128,-0.0022495926877748543,235.90617370154555,24.735399305353326,235.36822509324125,10.252447217281603,0.26984500885009766,0.00032210350036621094
134,0.3181986027557359,4.810821,2.0894221281992533,-0.002874691126295729,235.9044494584244,24.631389174175943,235.36822509324125,10.252447217281603,0.26596760749816895,0.0004107952117919922
135,0.3370876523296465,4.6141896,2.1505447193589697,-0.0032853007548557397,235.9027252153033,24.524500735613376,235.36822509324125,10.252447217281603,0.277052640914917,0.0003275871276855469
136,0.3681885309870723,5.489489,2.247564603107691,-0.004740790351050839,235.90103148962405,24.412960073094133,235.36822509324125,10.252447217281603,0.27684736251831055,0.00030875205993652344
137,0.40365248683372806,5.027387,2.3533193832029577,-0.004810751409536848,235.89927672893128,24.29610913365358,235.36822509324125,10.252447217281603,0.270643949508667,0.0003197193145751953
138,0.44270298393197416,5.091662,2.4645252969987315,-0.005671942451499598,235.8974914506669,24.173734278442485,235.36822509324125,10.252447217281603,0.273578405380249,0.0003998279571533203
139,0.4848790316567515,6.56058,2.5792518904385107,-0.009896474217307723,235.89573668984443,24.045709619975547,235.36822509324125,10.252447217281603,0.2755160331726074,0.0004918575286865234
140,0.5298780436590562,4.8985744,2.6962801707171034,-0.006884127428535458,235.89396667030098,23.911947413216904,235.36822509324125,10.252447217281603,0.27495551109313965,0.0003743171691894531
141,0.5774541415071089,5.4551954,2.8147239334395717,-0.008978983918155064,235.89219665075757,23.772380897014923,235.36822509324125,10.252447217281603,0.2729973793029785,0.0003666877746582031
142,0.6273848330132746,5.970995,2.9338915980216664,-0.006691420755883934,235.89073180706012,23.626971932084224,235.36822509324125,10.252447217281603,0.2663533687591553,0.00031495094299316406
143,0.6796245961734286,5.6653166,3.0535961519984007,-0.007158110980716671,235.88905334023156,23.47569570922149,235.36822509324125,10.252447217281603,0.28287601470947266,0.00035309791564941406
144,0.7339563034117655,7.0955405,3.173307498936941,-0.008608637780433586,235.88752746139085,23.31853506669751,235.36822509324125,10.252447217281603,0.2740144729614258,0.00039124488830566406
145,0.7903514829083743,5.2286754,3.2929655852290494,-0.01016759288458707,235.88589477098458,23.155480468108916,235.36822509324125,10.252447217281603,0.27403926849365234,0.00033020973205566406
146,0.8486774628412271,5.534184,3.412309304588556,-0.01401451953940581,235.88429259814995,22.986533815041117,235.36822509324125,10.252447217281603,0.2753274440765381,0.0004134178161621094
147,0.9088654690879805,6.474239,3.531236927181054,-0.011004317619760406,235.88284301317344,22.81169892648511,235.36822509324125,10.252447217281603,0.2776322364807129,0.0003044605255126953
148,0.9540132067910388,5.597697,3.6178807604968206,-0.008323733988998123,235.88157653362668,22.631845589505325,235.36822509324125,10.252447217281603,0.28044605255126953,0.00029921531677246094
149,0.9482201146618755,5.1650248,3.6068795340516893,-0.005939626102808861,235.8807830766347,22.451046158414012,235.36822509324125,10.252447217281603,0.2701835632324219,0.0003216266632080078
150,0.9244349754697948,5.5305,3.561354779216132,-0.00798207891465893,235.87995910194138,22.272890421466514,235.36822509324125,10.252447217281603,0.27576112747192383,0.0004799365997314453
151,0.890994528549118,5.8808208,3.4963473699982814,-0.0060569649582001405,235.8780212358189,21.928031130208954,235.36822509324125,10.252447217281603,0.2662668228149414,0.00033974647521972656
152,0.8199949618832981,4.968699,3.354151290123755,-0.007249302069554112,235.8772582962688,21.768468990975922,235.36822509324125,10.252447217281603,0.26811933517456055,0.0004138946533203125
153,0.7185796626808849,4.968699,3.139890598728201,-0.0056171605398065575,235.8772582962688,21.768468990975922,235.36822509324125,10.252447217281603,0.2765035629272461,0.0004134178161621094
154,0.6052028136114866,5.432378,2.8815590576543104,-0.005599717944213638,235.87654113327073,21.621499691370325,235.36822509324125,10.252447217281603,0.2741680145263672,0.0005373954772949219
155,0.4944564413395886,4.866238,2.6046002332755704,-0.009722070554357065,235.87600707557272,21.488185673421576,235.36822509324125,10.252447217281603,0.2808811664581299,0.0003345012664794922
156,0.3907626003666927,4.8557496,2.3154401043929043,-0.016234519798499512,235.8754882768551,21.369123959011198,235.36822509324125,10.252447217281603,0.2783222198486328,0.0003876686096191406
157,0.3140631391310287,4.980518,2.0758001514783917,-0.02382741579742382,235.87504577187192,21.26309570782898,235.36822509324125,10.252447217281603,0.2655949592590332,0.0004620552062988281
158,0.28172733772482683,4.809488,1.9660363866380053,-0.026368359530836032,235.8748931840138,21.164374815900054,235.36822509324125,10.252447217281603,0.27753615379333496,0.0003204345703125
159,0.27335220715229264,5.2654953,1.936592957265273,-0.02357312738030555,235.8751373245868,21.06739921551235,235.36822509324125,10.252447217281603,0.27684974670410156,0.0003082752227783203
